actual,pred,alive,title,male,culture,dateOfBirth,house,book1,book2,book3,book4,book5,isMarried,isNoble,numDeadRelations,boolDeadRelations,isPopular,popularity,target
1,1,0.89,Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.0769230769230769,0
1,1,0.759,Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0568561872909698,0
1,1,0.98,Other,0,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0301003344481605,0
1,1,0.759,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0066889632107023,0
1,0,0.385,Other,0,Other,283.0,Other,0,0,1,1,0,1,1,0,0,1,0.424749163879598,0
1,1,0.767,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.214046822742474,0
1,1,0.995,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
1,1,0.735,Other,0,Other,268.0,Other,1,1,0,0,1,0,0,0,0,0,0.0167224080267558,0
1,1,0.745,Other,0,Other,294.0,Other,0,1,1,1,0,0,0,0,0,0,0.0836120401337792,0
1,1,0.982,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
1,1,0.705,Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0133779264214046,0
1,1,0.755,Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0066889632107023,0
1,0,0.264,Other,1,Other,268.0,Other,0,1,0,0,0,1,1,0,0,0,0.127090301003344,0
1,0,0.435,Other,1,Other,268.0,Other,0,0,1,1,0,0,1,0,0,0,0.0234113712374581,0
0,0,0.306,Other,0,Other,268.0,Other,0,1,1,1,1,1,1,0,0,0,0.0969899665551839,1
1,1,0.738,Other,1,Other,268.0,Other,0,0,0,0,1,0,1,0,0,0,0.0133779264214046,0
1,1,0.982,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
1,1,0.711,Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.0969899665551839,0
1,1,0.979,Other,1,Other,268.0,Other,1,0,1,1,0,0,1,0,0,0,0.0234113712374581,0
0,0,0.037,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,7,1,1,0.518394648829431,1
0,0,0.015,Other,0,Other,164.0,Other,0,0,0,0,0,0,0,0,0,0,0.0234113712374581,1
0,0,0.18,Other,1,Other,268.0,Other,1,1,1,0,0,0,0,0,0,0,0.0635451505016722,1
1,1,0.937,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0635451505016722,0
1,1,0.65,Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0033444816053511,0
0,0,0.201,Other,1,Other,149.0,Other,0,0,0,0,0,0,1,0,0,0,0.103678929765886,1
1,1,0.796,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0066889632107023,0
1,0,0.497,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.11705685618729,0
0,0,0.009,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,5,1,1,0.65886287625418,1
1,1,0.855,Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0066889632107023,0
1,1,0.724,Other,1,Other,268.0,Other,0,1,0,0,0,0,1,0,0,0,0.0066889632107023,0
0,0,0.031,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,7,1,1,0.759197324414715,1
1,1,0.795,Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0033444816053511,0
1,1,0.939,Other,1,Other,283.0,Other,0,0,1,1,1,0,1,0,0,0,0.0434782608695652,0
0,0,0.158,Other,1,Other,268.0,Other,0,0,0,0,0,1,1,0,0,0,0.0,1
0,0,0.213,Other,0,Other,27.0,Other,0,0,1,0,0,1,1,0,0,0,0.110367892976588,1
1,1,0.615,Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.103678929765886,0
1,1,0.688,Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.0668896321070234,0
1,1,0.996,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
0,1,0.979,Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0167224080267558,1
1,1,0.867,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0267558528428093,0
0,0,0.218,Other,1,Other,170.0,Other,0,0,0,0,0,1,1,0,0,0,0.0,1
0,0,0.301,Other,1,Other,268.0,Other,1,1,0,1,0,1,1,0,0,0,0.107023411371237,1
1,1,0.841,Other,0,Other,265.0,Other,0,1,1,1,0,0,1,0,0,0,0.157190635451505,0
1,1,0.918,Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0702341137123745,0
1,1,0.985,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
1,1,0.971,Other,0,Other,286.0,Other,0,0,0,1,0,0,0,0,0,0,0.0267558528428093,0
0,0,0.443,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0100334448160535,1
0,1,0.796,Other,1,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.0769230769230769,1
1,0,0.181,Other,1,Other,289.0,Other,0,1,1,1,1,0,0,0,0,0,0.0702341137123745,0
1,1,0.832,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0434782608695652,0
1,1,0.9,Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0133779264214046,0
1,1,0.597,Other,1,Other,286.0,Other,0,1,1,1,0,0,0,0,0,0,0.060200668896321,0
0,0,0.148,Other,1,Other,268.0,Other,0,0,1,0,1,0,0,0,0,0,0.0769230769230769,1
1,1,0.997,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
1,1,0.837,Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0033444816053511,0
1,1,0.997,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0066889632107023,0
0,0,0.116,Other,1,Other,268.0,Other,0,1,1,0,0,0,1,0,0,0,0.0234113712374581,1
1,1,0.76,Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.020066889632107,0
1,1,0.809,Other,1,Other,266.0,Other,0,1,1,1,1,1,1,0,0,0,0.0903010033444816,0
1,1,0.604,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.020066889632107,0
1,0,0.094,Other,1,Other,287.0,Other,1,1,1,1,1,0,1,6,1,0,0.150501672240802,0
0,1,0.724,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.020066889632107,1
0,1,0.982,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0234113712374581,1
1,1,0.975,Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0167224080267558,0
1,1,0.976,Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.060200668896321,0
0,0,0.003,Other,0,Other,93.0,Other,0,0,0,0,0,1,0,0,0,0,0.140468227424749,1
0,1,0.56,Other,1,Other,255.0,Other,1,1,1,1,1,0,0,0,0,0,0.140468227424749,1
1,1,0.789,Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.0769230769230769,0
1,1,0.767,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0066889632107023,0
1,0,0.31,Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.133779264214046,0
1,1,0.998,Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0100334448160535,0
0,1,0.746,Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0133779264214046,1
1,1,0.612,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.0735785953177257,0
0,0,0.002,Other,1,Other,171.0,Other,0,0,0,0,0,0,0,0,0,0,0.0735785953177257,1
1,1,0.964,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.107023411371237,0
1,1,0.796,Other,0,Other,285.0,Other,0,0,1,1,1,0,0,1,1,0,0.11705685618729,0
1,1,0.71,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.060200668896321,0
1,1,0.916,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0769230769230769,0
1,0,0.293,Other,0,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0100334448160535,0
1,1,0.945,Other,0,Other,268.0,Other,0,0,1,1,0,1,0,0,0,0,0.133779264214046,0
1,0,0.465,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,1,0.899665551839464,0
1,1,0.966,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0535117056856187,0
0,1,0.532,Other,1,Other,230.0,Other,1,1,1,1,1,0,1,0,0,1,0.618729096989966,1
1,1,0.845,Other,0,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0234113712374581,0
0,1,0.724,Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0066889632107023,1
1,1,0.998,Other,0,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0167224080267558,0
1,0,0.485,Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.244147157190635,0
0,1,0.704,Other,1,Other,268.0,Other,0,0,0,1,0,1,1,0,0,0,0.0903010033444816,1
0,0,0.367,Other,1,Other,284.0,Other,0,1,1,1,1,0,1,1,1,0,0.0735785953177257,1
1,0,0.484,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0100334448160535,0
1,1,0.817,Other,0,Other,265.0,Other,0,1,1,1,0,0,0,0,0,0,0.1438127090301,0
1,0,0.178,Other,1,Other,247.0,Other,1,1,1,1,1,1,1,6,1,1,0.498327759197324,0
1,1,0.981,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0133779264214046,0
1,1,0.969,Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0167224080267558,0
1,1,0.798,Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0234113712374581,0
1,0,0.2,Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0,0
1,1,0.875,Other,1,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.1438127090301,0
0,1,0.583,Other,1,Other,278.0,Other,1,1,1,1,0,0,1,1,1,0,0.123745819397993,1
1,1,0.745,Other,0,Other,294.0,Other,0,1,1,1,0,0,0,0,0,0,0.137123745819397,0
1,1,0.928,Other,1,Other,268.0,Other,0,0,1,1,0,1,1,0,0,0,0.137123745819397,0
0,1,0.574,Other,1,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0167224080267558,1
1,1,0.855,Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
0,1,0.763,Other,0,Other,280.0,Other,1,1,1,1,1,0,1,10,1,0,0.244147157190635,1
1,1,0.796,Other,1,Other,255.0,Other,0,1,1,1,0,0,1,0,0,0,0.0869565217391304,0
0,1,0.977,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0702341137123745,1
1,1,0.998,Other,1,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0100334448160535,0
1,1,0.704,Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0434782608695652,0
1,1,0.873,Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0066889632107023,0
1,1,0.767,Other,1,Other,268.0,Other,0,1,0,0,0,0,1,0,0,0,0.0066889632107023,0
1,1,0.767,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.060200668896321,0
1,1,0.913,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0468227424749163,0
1,1,0.603,Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.133779264214046,0
1,1,0.804,Other,0,Other,268.0,Other,0,1,1,0,0,0,0,0,0,0,0.0066889632107023,0
0,1,0.676,Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.167224080267558,1
0,0,0.085,Other,1,Other,268.0,Other,0,0,0,0,0,1,1,0,0,0,0.0769230769230769,1
1,1,0.721,Other,1,Other,272.0,Other,0,1,1,1,1,0,1,0,0,0,0.0635451505016722,0
1,1,0.961,Other,0,Other,286.0,Other,1,1,1,1,1,1,1,10,1,1,1.0,0
1,0,0.46,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.130434782608695,0
1,1,0.834,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.040133779264214,0
1,1,0.57,Other,0,Other,237.0,Other,1,1,1,1,0,0,1,0,0,0,0.0769230769230769,0
0,0,0.11,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,10,1,1,1.0,1
1,1,0.968,Other,0,Other,268.0,Other,0,1,1,1,0,1,1,0,0,0,0.0702341137123745,0
1,0,0.02,Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0367892976588628,0
1,1,0.967,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0100334448160535,0
1,0,0.261,Other,0,Other,268.0,Other,1,1,1,1,0,0,0,0,0,0,0.0334448160535117,0
1,1,0.751,Other,1,Other,268.0,Other,0,1,1,1,0,1,1,0,0,0,0.160535117056856,0
1,1,0.793,Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0066889632107023,0
1,1,0.687,Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.0334448160535117,0
1,1,0.984,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0133779264214046,0
1,1,0.796,Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0434782608695652,0
1,1,0.715,Other,0,Other,268.0,Other,0,0,1,1,0,0,1,0,0,0,0.127090301003344,0
1,1,0.997,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
0,0,0.059,Other,1,Other,262.0,Other,1,1,1,0,1,0,0,0,0,1,0.347826086956521,1
1,0,0.468,Other,0,Other,268.0,Other,0,0,0,1,1,1,1,0,0,0,0.163879598662207,0
1,1,0.998,Other,0,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0167224080267558,0
0,0,0.243,Other,0,Other,268.0,Other,1,1,1,1,0,0,1,0,0,0,0.0367892976588628,1
1,1,0.702,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
1,1,0.71,Other,1,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0,0
0,0,0.07,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,10,1,1,0.765886287625418,1
0,0,0.151,Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0301003344481605,1
0,0,0.001,Other,1,Other,268.0,Other,1,1,0,0,0,0,1,1,1,0,0.0635451505016722,1
0,0,0.114,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.040133779264214,1
1,1,0.719,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0133779264214046,0
1,1,0.818,Other,0,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0434782608695652,0
1,1,0.591,Other,0,Other,296.0,Other,1,1,1,1,1,0,0,0,0,0,0.100334448160535,0
1,1,0.767,Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0100334448160535,0
1,1,0.758,Other,1,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0100334448160535,0
0,1,0.951,Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.020066889632107,1
1,1,0.704,Other,1,Other,268.0,Other,0,0,1,1,0,0,1,0,0,0,0.0267558528428093,0
1,1,0.989,Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0066889632107023,0
1,1,0.75,Other,0,Other,241.0,Other,0,1,1,1,1,1,0,0,0,0,0.0735785953177257,0
0,0,0.076,Other,0,Other,82.0,Other,0,0,0,0,0,1,1,0,0,0,0.183946488294314,1
1,1,0.662,Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.0802675585284281,0
0,1,0.781,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.204013377926421,1
0,0,0.248,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,1,0.34448160535117,1
1,0,0.153,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0
1,1,0.76,Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0,0
1,0,0.212,Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0468227424749163,0
0,0,0.486,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.130434782608695,1
1,1,0.988,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0,0
1,1,0.998,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0066889632107023,0
1,1,0.986,Other,1,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0167224080267558,0
1,1,0.99,Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0167224080267558,0
1,1,0.694,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.140468227424749,0
1,1,0.916,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0635451505016722,0
0,0,0.021,Other,1,Other,94.0,Other,0,0,0,0,0,1,1,0,0,0,0.193979933110367,1
1,1,0.987,Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0133779264214046,0
1,1,0.796,Other,1,Other,240.0,Other,0,0,0,1,0,0,1,0,0,0,0.0468227424749163,0
1,0,0.283,Other,0,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0066889632107023,0
1,1,0.503,Other,0,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.197324414715719,0
1,1,0.659,Other,1,Other,268.0,Other,0,0,0,0,0,1,1,0,0,0,0.0234113712374581,0
0,0,0.094,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,1,0.354515050167224,1
1,1,0.907,Other,0,Other,268.0,Other,1,0,0,0,0,0,1,0,0,0,0.0066889632107023,0
0,0,0.001,Other,1,Other,196.0,Other,0,0,0,0,0,0,1,0,0,0,0.0802675585284281,1
1,1,0.998,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
0,1,0.661,Other,1,Other,252.0,Other,0,1,1,1,1,1,0,0,0,0,0.20066889632107,1
1,1,0.905,Other,1,Other,268.0,Other,0,0,0,1,1,1,1,5,1,0,0.0367892976588628,0
1,1,0.937,Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
0,0,0.217,Other,1,Other,268.0,Other,0,1,1,0,0,0,0,0,0,0,0.040133779264214,1
1,1,0.774,Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.140468227424749,0
1,0,0.405,Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0033444816053511,0
0,0,0.469,Other,0,Other,268.0,Other,0,0,0,0,1,0,1,0,0,0,0.0133779264214046,1
1,1,0.906,Other,1,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0535117056856187,0
0,0,0.469,Other,1,Other,268.0,Other,1,0,1,0,0,0,0,0,0,0,0.020066889632107,1
1,1,0.709,Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0,0
1,1,0.973,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0066889632107023,0
1,0,0.212,Other,1,Other,268.0,Other,0,0,1,0,0,1,1,1,1,0,0.170568561872909,0
1,1,0.99,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0066889632107023,0
1,1,0.637,Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.130434782608695,0
1,0,0.36,Other,1,Other,282.0,Other,0,1,1,1,1,1,1,1,1,1,0.461538461538461,0
1,1,0.649,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0334448160535117,0
1,1,0.746,Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0,0
0,0,0.069,Other,1,Other,268.0,Other,0,0,1,0,1,0,0,0,0,0,0.227424749163879,1
1,1,0.674,Other,0,Other,268.0,Other,1,1,0,0,1,0,0,0,0,0,0.0133779264214046,0
0,1,0.762,Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0267558528428093,1
0,0,0.172,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0668896321070234,1
1,1,0.533,Other,0,Other,268.0,Other,0,1,0,0,1,0,0,0,0,0,0.0133779264214046,0
1,1,0.702,Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0100334448160535,0
1,0,0.352,Other,1,Other,266.0,Other,1,1,1,1,1,0,1,7,1,1,1.0,0
0,1,0.797,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0334448160535117,1
1,1,0.986,Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.020066889632107,0
0,1,0.774,Other,1,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.0802675585284281,1
1,1,0.674,Other,1,Other,267.0,Other,1,1,1,1,1,1,1,0,0,0,0.100334448160535,0
1,1,0.783,Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0033444816053511,0
1,0,0.193,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0501672240802675,0
1,1,0.979,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0066889632107023,0
0,0,0.155,Other,1,Other,268.0,Other,0,1,1,0,1,0,0,0,0,0,0.0468227424749163,1
1,0,0.293,Other,1,Other,277.0,Other,1,1,1,1,1,1,1,0,0,0,0.327759197324414,0
0,1,0.969,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.060200668896321,1
1,1,0.76,Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0100334448160535,0
1,1,0.931,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0434782608695652,0
0,1,0.759,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0167224080267558,1
1,1,0.968,Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.020066889632107,0
0,0,0.193,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0535117056856187,1
1,0,0.389,Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.020066889632107,0
1,1,0.904,Other,1,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0468227424749163,0
1,1,0.989,Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0234113712374581,0
1,0,0.381,Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0167224080267558,0
1,1,0.983,Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0167224080267558,0
1,0,0.455,Other,1,Other,290.0,Other,0,1,1,1,0,0,0,0,0,0,0.120401337792642,0
0,0,0.06,Other,1,Other,127.0,Other,0,0,0,0,0,0,1,0,0,0,0.180602006688963,1
0,0,0.29,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.0568561872909698,1
1,1,0.934,Other,0,Other,277.0,Other,0,0,0,1,1,0,0,0,0,0,0.040133779264214,0
1,0,0.216,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0367892976588628,0
1,1,0.963,Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.250836120401337,0
0,0,0.022,Other,0,Other,171.0,Other,0,0,0,0,0,0,0,0,0,0,0.0234113712374581,1
0,1,0.987,Other,1,Other,268.0,Other,0,1,0,1,1,0,0,0,0,0,0.0969899665551839,1
1,1,0.98,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0234113712374581,0
1,1,0.689,Other,1,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
1,0,0.493,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.267558528428093,0
1,1,0.899,Other,1,Other,268.0,Other,0,0,1,1,0,0,1,0,0,0,0.0267558528428093,0
0,1,0.512,Other,1,Other,280.0,Other,0,1,1,1,1,0,0,0,0,0,0.244147157190635,1
1,1,0.677,Other,1,Other,284.0,Other,0,1,1,1,1,0,0,0,0,0,0.0501672240802675,0
1,0,0.466,Other,1,Other,268.0,Other,1,0,0,0,0,0,1,0,0,0,0.060200668896321,0
1,1,0.817,Other,0,Other,288.0,Other,0,1,1,1,0,0,0,0,0,0,0.0836120401337792,0
1,1,0.988,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
1,1,0.93,Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0167224080267558,0
1,0,0.044,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0267558528428093,0
0,0,0.047,Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0066889632107023,0
1,1,0.823,Other,0,Other,292.0,Other,0,1,1,1,1,0,0,0,0,0,0.0434782608695652,0
1,1,0.53,Other,1,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0234113712374581,0
1,0,0.478,Other,1,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0468227424749163,0
1,1,0.674,Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0066889632107023,0
1,1,0.849,Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0066889632107023,0
0,0,0.281,Other,0,Other,268.0,Other,1,1,1,0,0,0,0,0,0,0,0.103678929765886,1
1,1,0.991,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0100334448160535,0
1,1,0.984,Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0167224080267558,0
1,1,0.692,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0033444816053511,0
1,1,0.759,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.020066889632107,0
1,1,0.906,Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.123745819397993,0
1,1,0.69,Other,0,Other,239.0,Other,1,1,1,1,1,0,1,1,1,0,0.137123745819397,0
1,1,0.991,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0100334448160535,0
1,0,0.379,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0133779264214046,0
1,1,0.796,Other,1,Other,251.0,Other,0,1,1,1,1,0,0,0,0,0,0.0367892976588628,0
1,1,0.998,Other,1,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0133779264214046,0
0,0,0.041,Other,1,Other,114.0,Other,0,0,0,0,0,0,1,0,0,0,0.107023411371237,1
1,1,0.982,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0133779264214046,0
1,1,0.835,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0434782608695652,0
1,0,0.06,Other,1,Other,268.0,Other,0,0,1,1,0,1,0,0,0,0,0.0769230769230769,0
1,0,0.482,Other,1,Other,268.0,Other,0,0,1,1,1,1,1,0,0,0,0.0535117056856187,0
